session,a_mean,a_std,b_mean,b_std
2890,165.4505157470703,64.80616760253906,218.7394561767578,44.15120315551758
2891,216.84576416015625,59.78368377685547,222.68946838378906,53.371429443359375
4798,128.51760864257812,36.154014587402344,134.40365600585938,31.680377960205078
4769,195.61282348632812,50.993743896484375,218.39492797851562,66.88037109375
4717,102.1347885131836,28.636110305786133,96.39448547363281,51.05769348144531
4749,107.01728820800781,26.82193946838379,108.68559265136719,74.26680755615234
4761,208.27976989746094,42.50074768066406,129.19546508789062,55.52388000488281
4746,227.45361328125,54.33261489868164,199.93911743164062,37.05420684814453
4710,116.86930847167969,51.30607986450195,114.48614501953125,41.741214752197266
4702,217.1417999267578,65.34778594970703,106.62007141113281,40.8713493347168
4734,96.56122589111328,34.372135162353516,107.13180541992188,32.68559646606445
4718,108.35875701904297,27.049667358398438,130.63961791992188,44.817230224609375
4756,100.59503173828125,27.257863998413086,130.57969665527344,35.61586380004883
4787,195.55763244628906,66.49516296386719,115.6579818725586,27.566516876220703
3220,131.95639038085938,40.43117141723633,123.83548736572266,50.2459602355957
3264,175.74008178710938,46.56697082519531,98.5710220336914,51.00453186035156
3273,175.76104736328125,39.430049896240234,208.95091247558594,44.92258834838867
3261,185.04647827148438,40.947872161865234,165.76541137695312,49.812522888183594
3224,207.38868713378906,37.42848205566406,165.12770080566406,43.23590087890625
3274,99.22080993652344,34.69148635864258,116.61803436279297,70.75360107421875
3240,248.36521911621094,74.61980438232422,212.26303100585938,59.54109191894531
3285,177.2803497314453,41.64270782470703,117.79349517822266,33.852760314941406
3249,197.7950439453125,50.801185607910156,114.97550201416016,32.74174499511719
3299,104.74181365966797,54.43318176269531,158.0911865234375,44.68242263793945
3222,203.1790008544922,54.6683235168457,182.39698791503906,56.64853286743164
3289,114.45421600341797,38.565589904785156,122.74154663085938,53.16560745239258
3248,189.7969207763672,37.32921600341797,199.6123809814453,33.59317398071289
3243,122.47566223144531,52.925235748291016,132.86959838867188,56.73940658569336
3298,183.9189453125,46.00508117675781,190.919921875,46.675655364990234
3262,224.3160858154297,50.25039291381836,124.64776611328125,58.092689514160156
3277,175.81089782714844,40.56635665893555,163.31114196777344,50.602027893066406
3217,116.25576782226562,37.11149597167969,173.4783935546875,41.19347381591797
3295,116.19200897216797,29.72637176513672,211.9685516357422,52.73387908935547
3278,176.745849609375,46.7852897644043,119.02082061767578,72.70455932617188
3292,217.3118438720703,61.40446090698242,96.4949951171875,57.94441604614258
3241,148.02975463867188,25.659046173095703,107.31254577636719,43.71210479736328
3258,179.5751953125,43.693336486816406,178.1556854248047,60.4362907409668
3263,190.09461975097656,38.504974365234375,174.2436065673828,53.63477325439453
3287,207.23074340820312,62.57407760620117,139.74462890625,46.4178581237793
3297,185.98577880859375,50.39592742919922,192.963134765625,58.09565353393555
3218,223.45347595214844,47.51737594604492,206.13031005859375,47.21790313720703
4421,113.48698425292969,97.03150939941406,143.78562927246094,32.378421783447266
4497,100.68708038330078,27.39100456237793,192.48280334472656,38.611915588378906
4488,143.87814331054688,30.002765655517578,205.06983947753906,42.9696159362793
4440,93.74642181396484,59.25542068481445,109.1979751586914,26.409889221191406
4400,120.40857696533203,122.23538970947266,112.87452697753906,75.03695678710938
4474,216.09437561035156,45.825618743896484,107.54009246826172,82.21085357666016
4495,173.85862731933594,32.5539665222168,92.86663055419922,15.948177337646484
4445,181.80093383789062,43.54931640625,101.59330749511719,53.30824279785156
4448,129.26564025878906,25.601545333862305,114.10944366455078,52.55474090576172
4433,173.7545623779297,40.38078308105469,118.69099426269531,72.67118835449219
4493,94.10992431640625,72.7763900756836,99.9627456665039,40.42842483520508
4467,133.15428161621094,25.330869674682617,100.69945526123047,88.58615112304688
4374,177.96456909179688,44.02294158935547,219.44090270996094,51.25834655761719
4309,104.9534683227539,26.993871688842773,108.84590148925781,28.84178352355957
4368,170.1985321044922,39.61387252807617,125.81291198730469,92.45671844482422
4337,187.55645751953125,56.667198181152344,112.64891052246094,38.77735137939453
4302,123.54737091064453,23.80048370361328,144.04225158691406,75.55555725097656
4357,233.26805114746094,76.81227111816406,97.54598999023438,54.35606002807617
4322,143.58023071289062,78.79930114746094,134.41490173339844,32.22172927856445
4359,197.5710906982422,45.28423309326172,202.90379333496094,56.63410949707031
4348,130.37049865722656,58.5284538269043,128.21026611328125,36.28007507324219
4352,121.84225463867188,93.89542388916016,109.94705963134766,30.94334602355957
4375,130.90419006347656,131.84393310546875,194.8119354248047,39.071720123291016
4315,124.72592163085938,48.092506408691406,114.41264343261719,34.61628341674805
4344,201.34564208984375,37.325950622558594,235.0431671142578,62.88235855102539
4326,121.15132904052734,67.08859252929688,146.2540740966797,49.590797424316406
4317,133.49607849121094,32.311222076416016,123.82647705078125,73.87329864501953
4361,134.8135528564453,65.65345001220703,109.01512908935547,34.41593933105469
4373,113.17601776123047,38.24448013305664,174.62091064453125,50.19264602661133
4304,130.03611755371094,78.20698547363281,207.861083984375,44.72074508666992
4367,104.54589080810547,32.632389068603516,140.00291442871094,24.141082763671875
4381,142.31329345703125,90.39122772216797,117.04882049560547,49.41289138793945
4387,174.16290283203125,37.3785285949707,137.57940673828125,44.60517501831055
4307,126.7694091796875,56.17341995239258,118.49076080322266,45.75978469848633
4332,121.89305877685547,34.05543899536133,125.40835571289062,27.997339248657227
4350,115.071044921875,42.80436706542969,116.63916778564453,64.37277221679688
4369,143.24923706054688,80.62711334228516,135.78858947753906,41.40351867675781
4377,141.949462890625,52.56940841674805,251.21861267089844,62.636817932128906
4308,215.6068572998047,49.925472259521484,152.18922424316406,43.92190170288086
4313,130.9199676513672,58.249839782714844,118.0906982421875,40.29780960083008
4354,114.49259185791016,42.31207275390625,112.235107421875,43.550682067871094
4323,113.07424926757812,43.8280143737793,238.99546813964844,63.324981689453125
4301,180.00375366210938,45.15884017944336,111.92584228515625,35.730926513671875
4303,222.1182098388672,40.949668884277344,138.8428497314453,47.13530349731445
4335,136.4459228515625,39.83064270019531,115.10991668701172,48.606849670410156
4324,127.01297760009766,72.08086395263672,111.99887084960938,48.62481689453125
4338,125.68923950195312,33.663002014160156,186.32664489746094,50.73408508300781
4355,128.97633361816406,41.62800216674805,136.71006774902344,85.4414291381836
4351,94.82242584228516,60.11280822753906,114.50911712646484,63.111331939697266
4383,139.0357208251953,28.624263763427734,128.83706665039062,52.499290466308594
4328,108.78022766113281,44.49760437011719,143.0039825439453,25.033666610717773
4305,136.0230255126953,47.542152404785156,119.43930053710938,51.52912139892578
4306,96.12690734863281,41.087158203125,124.46392059326172,25.524192810058594
4371,137.91673278808594,66.15200805664062,104.1056900024414,33.155147552490234
4343,117.12263488769531,34.970703125,111.66436004638672,39.90285873413086
4365,119.48844909667969,44.63209533691406,133.703125,22.405370712280273
4300,141.9669952392578,47.27552795410156,130.46163940429688,73.73858642578125
4331,174.7037811279297,42.29005432128906,115.9126205444336,33.23598861694336
4310,124.68506622314453,32.55418395996094,115.44586181640625,51.982669830322266
2164,193.36151123046875,39.74038314819336,118.1616439819336,30.860538482666016
2165,130.81028747558594,64.01017761230469,224.98182678222656,54.90447235107422
2141,133.69302368164062,67.72384643554688,185.6733856201172,54.249786376953125
2167,174.4160919189453,46.77299118041992,174.54183959960938,38.79414367675781
2179,118.45567321777344,44.299888610839844,123.86815643310547,42.10185241699219
2194,101.43423461914062,63.645362854003906,114.06461334228516,76.99164581298828
2114,144.6510467529297,65.30802154541016,171.7153778076172,100.57518005371094
2162,217.6639404296875,62.1640510559082,106.42178344726562,50.54438018798828
2152,178.4983673095703,32.79912567138672,124.01248931884766,52.96514129638672
2161,203.2335662841797,38.93915939331055,219.8133544921875,37.58971405029297
2199,112.29042053222656,32.63663864135742,209.68710327148438,55.743228912353516
2116,125.2616195678711,51.16203689575195,129.97796630859375,76.06489562988281
2129,185.35614013671875,47.276493072509766,133.69049072265625,103.53944396972656
2150,159.55487060546875,27.99753189086914,166.77639770507812,50.520362854003906
2118,170.733642578125,62.280696868896484,171.1604766845703,50.23760986328125
2176,116.64949798583984,90.10873413085938,190.65151977539062,63.92051696777344
2153,201.65292358398438,49.27471160888672,127.0867919921875,62.116790771484375
2123,106.83829498291016,57.273414611816406,175.806640625,47.111392974853516
2195,172.47262573242188,39.0317268371582,175.95530700683594,43.89905548095703
2186,122.54707336425781,54.54450225830078,219.51486206054688,45.749298095703125
2173,224.9102020263672,50.55445098876953,186.79934692382812,57.1905403137207
2172,220.64285278320312,38.767608642578125,118.66351318359375,61.97666931152344
2193,210.3714599609375,56.366886138916016,128.0087432861328,58.795658111572266
2198,109.64325714111328,43.69733810424805,118.84699249267578,39.84161376953125
2169,133.86521911621094,40.645416259765625,223.79917907714844,37.570987701416016
2108,99.40606689453125,64.26091766357422,116.5186538696289,37.20133590698242
2189,132.4960479736328,29.82127571105957,183.93948364257812,47.77285385131836
2174,129.543701171875,45.0366096496582,140.5386199951172,73.62562561035156
2182,115.74078369140625,47.44527816772461,168.23825073242188,43.736331939697266
2166,102.70873260498047,50.83464431762695,194.33692932128906,49.66560745239258
2158,138.0529022216797,43.50916290283203,130.17408752441406,51.789024353027344
2196,112.7843017578125,56.21202850341797,206.9310302734375,49.19130325317383
2136,158.45736694335938,27.8404541015625,230.79525756835938,43.10237121582031
2520,100.81243896484375,53.03236770629883,118.19731903076172,61.073341369628906
2507,224.2962646484375,50.303524017333984,154.9190216064453,45.159095764160156
2536,101.98101043701172,53.01087951660156,120.50145721435547,30.045618057250977
2529,114.84757995605469,34.84873962402344,188.97613525390625,64.51593017578125
2595,107.57858276367188,34.23933792114258,120.03375244140625,34.90663146972656
2513,122.3885726928711,19.3781795501709,150.26727294921875,58.76258850097656
2500,120.4658432006836,34.90918731689453,217.87025451660156,55.62171173095703
2592,220.12765502929688,50.6721305847168,151.82427978515625,46.083656311035156
2530,178.0071563720703,58.60420227050781,172.3353271484375,54.748191833496094
2509,176.08718872070312,51.12630081176758,113.27182006835938,72.8419189453125
2569,148.45240783691406,50.658851623535156,241.2524871826172,55.28269577026367
2591,117.02405548095703,41.10822296142578,142.59478759765625,35.62373352050781
2523,160.4564971923828,39.81421661376953,154.78616333007812,24.75271987915039
2563,108.65154266357422,38.51708221435547,111.4438247680664,27.857418060302734
2508,117.54768371582031,29.407337188720703,106.56952667236328,25.97957420349121
2574,99.96490478515625,51.78602981567383,160.74351501464844,57.88737106323242
2556,127.61424255371094,22.594505310058594,180.720458984375,52.49260330200195
2551,162.683837890625,54.97726821899414,107.2389144897461,40.76143264770508
2532,183.60353088378906,55.627445220947266,159.4488525390625,63.02043914794922
2577,202.15884399414062,54.1352653503418,185.19442749023438,52.53339767456055
2517,221.62379455566406,50.22541427612305,101.7945327758789,53.099735260009766
2572,189.265869140625,32.46847915649414,126.93595123291016,39.658294677734375
2518,168.97000122070312,54.76458740234375,191.41909790039062,45.621726989746094
2550,119.46831512451172,37.77956008911133,225.79591369628906,59.212589263916016
2531,165.5525665283203,49.08210372924805,135.65936279296875,57.416133880615234
2583,106.85472106933594,41.11598587036133,207.26412963867188,42.67393112182617
2582,113.1310806274414,70.10069274902344,127.63365936279297,29.75981903076172
2561,224.716796875,45.08674240112305,224.57958984375,63.58744812011719
2553,103.49393463134766,64.32110595703125,132.26710510253906,46.070281982421875
2535,210.6343231201172,55.04462814331055,237.03709411621094,55.199344635009766
2580,119.90738677978516,43.29645919799805,109.14812469482422,33.52549362182617
2573,221.2333984375,46.71084213256836,122.42469787597656,79.4410629272461
2564,107.78141784667969,43.89212417602539,220.14344787597656,56.727108001708984
2538,113.70999908447266,43.431034088134766,105.0289535522461,90.7507553100586
2588,135.90869140625,46.65296936035156,131.6881103515625,51.8288459777832
2596,123.47804260253906,52.994537353515625,202.39735412597656,57.563873291015625
2522,204.019775390625,55.68446731567383,128.79440307617188,38.087242126464844
2560,196.5401611328125,46.19600296020508,131.89105224609375,42.18464660644531
3112,178.6735382080078,41.44205856323242,99.65719604492188,43.6698112487793
3197,117.10738372802734,26.265573501586914,168.9360809326172,44.054996490478516
3164,217.60540771484375,42.738407135009766,162.91746520996094,55.25559616088867
3127,152.7599334716797,37.22981643676758,91.91888427734375,36.43537521362305
3100,159.16650390625,42.734764099121094,135.99032592773438,93.53120422363281
3165,158.38743591308594,47.968711853027344,211.61192321777344,39.37505340576172
3119,173.71981811523438,53.98186111450195,198.29183959960938,54.270755767822266
3110,200.36192321777344,51.36119842529297,215.4654083251953,72.94014739990234
3123,214.904296875,41.300628662109375,108.14847564697266,64.19725799560547
3149,194.22206115722656,61.86997604370117,199.9925994873047,53.910160064697266
3109,165.58018493652344,46.8964958190918,124.79885864257812,40.248695373535156
3176,212.158447265625,43.79178237915039,204.2930450439453,38.74509811401367
3137,113.26475524902344,47.52300262451172,224.5284423828125,64.49125671386719
3193,194.74215698242188,43.48908996582031,176.2111053466797,54.01578903198242
3192,167.41046142578125,49.29793167114258,138.75486755371094,51.622413635253906
3147,124.28765869140625,42.64122009277344,109.0343246459961,48.864593505859375
3183,116.62921905517578,47.37904739379883,128.53140258789062,51.65134048461914
3101,202.81008911132812,55.16962814331055,93.94424438476562,33.114742279052734
3157,222.7704620361328,52.65196228027344,219.51866149902344,65.61128234863281
3179,209.69253540039062,50.47099685668945,147.72119140625,55.36237716674805
3126,212.44100952148438,52.298316955566406,110.97547149658203,52.63106918334961
3177,123.49029541015625,61.79985046386719,221.15118408203125,62.740089416503906
3122,135.87791442871094,59.4872932434082,187.7893524169922,62.25942611694336
3160,224.9027862548828,54.82978439331055,153.16390991210938,34.6256103515625
3132,108.57917022705078,50.7544059753418,212.1688690185547,42.73430633544922
3114,111.3729476928711,54.010398864746094,170.45628356933594,62.16591262817383
3116,196.865234375,40.47591781616211,132.15721130371094,27.32833480834961
3153,172.74383544921875,38.54416275024414,159.41030883789062,40.70177459716797
3172,117.78905487060547,69.8023452758789,173.2051239013672,38.14307403564453
3117,199.01145935058594,50.8757438659668,133.8735809326172,52.66181182861328
3163,192.84954833984375,38.529972076416016,175.4991912841797,52.64105987548828
3128,206.00723266601562,49.79722213745117,207.7797393798828,61.850669860839844
3106,169.94415283203125,55.5892448425293,190.9804229736328,46.88710021972656
3180,121.66719818115234,53.205413818359375,104.86100006103516,79.97044372558594
3178,222.3202362060547,38.64560317993164,182.21397399902344,29.120691299438477
3141,206.4360809326172,53.37408447265625,195.0317840576172,59.21118927001953
3125,114.34683990478516,55.40856170654297,108.15074157714844,39.42844009399414
3199,223.98699951171875,41.375701904296875,253.19313049316406,49.86049270629883
4911,208.4517822265625,67.73632049560547,106.05781555175781,43.408714294433594
4926,100.29486846923828,29.073583602905273,116.3035888671875,49.3097038269043
4909,112.81585693359375,109.37310791015625,125.14952850341797,83.94388580322266
4901,242.7998504638672,72.73109436035156,170.21206665039062,43.45611572265625
4925,228.41236877441406,53.34394454956055,117.94284057617188,46.1092529296875
4914,103.5748519897461,30.93849754333496,93.30946350097656,25.251609802246094
4903,122.92040252685547,50.544185638427734,130.75790405273438,48.14486312866211
4835,174.26622009277344,41.84294509887695,152.1317596435547,96.3576431274414
4836,99.97518920898438,34.87127685546875,108.60905456542969,32.369041442871094
4869,100.37361145019531,58.295326232910156,114.386962890625,33.936614990234375
4891,227.84963989257812,56.902156829833984,219.7102813720703,44.43913269042969
4815,174.79881286621094,46.52192306518555,148.27622985839844,26.978012084960938
4861,104.14957427978516,41.70191955566406,143.1273193359375,37.35673522949219
4875,147.8750762939453,27.6912784576416,133.48333740234375,36.1573371887207
4833,116.09435272216797,32.92747497558594,110.77648162841797,57.66770553588867
4809,103.72817993164062,70.61781311035156,124.42019653320312,22.388818740844727
4899,111.85037231445312,32.31270980834961,115.55817413330078,49.34601593017578
4818,226.23724365234375,62.34766387939453,210.5226287841797,56.42171096801758
4879,230.8953094482422,74.3597412109375,197.79884338378906,62.495201110839844
4845,225.03028869628906,59.761871337890625,108.26648712158203,43.586326599121094
4823,100.06062316894531,29.324983596801758,110.71878814697266,84.61156463623047
4816,129.88194274902344,34.07341384887695,106.93294525146484,30.411094665527344
4837,143.78065490722656,32.003387451171875,112.24714660644531,41.32923126220703
4803,107.33069610595703,29.294906616210938,112.1887435913086,53.32337188720703
4843,104.10041809082031,26.89284324645996,131.4806671142578,57.0963134765625
4883,112.37306213378906,31.605806350708008,139.9584503173828,40.8093147277832
4846,168.94725036621094,44.829097747802734,112.4183120727539,53.91402816772461
4805,194.619384765625,63.474266052246094,115.60567474365234,27.842525482177734
4832,93.07096099853516,43.829044342041016,129.25401306152344,27.601991653442383
4871,114.50603485107422,29.760663986206055,207.82717895507812,59.714515686035156
4804,174.86663818359375,50.272918701171875,133.13719177246094,34.96668243408203
4895,107.03072357177734,30.976247787475586,169.282470703125,40.57218551635742
4863,221.1237335205078,55.64181900024414,216.8563232421875,48.843666076660156
4825,227.4556427001953,65.42103576660156,103.41997528076172,33.91682052612305
4874,97.61897277832031,22.218276977539062,103.13182830810547,26.809276580810547
4811,218.24234008789062,57.51480484008789,149.56907653808594,35.479835510253906
4847,136.7125701904297,40.8723030090332,114.0704574584961,51.97208786010742
2050,99.59521484375,69.29383087158203,206.45059204101562,53.158607482910156
2087,110.24976348876953,44.533287048339844,130.21731567382812,25.906909942626953
2096,125.70492553710938,70.94940185546875,190.55984497070312,39.91947555541992
2054,190.4140167236328,48.72077941894531,190.7572784423828,42.064693450927734
2083,109.53192901611328,19.1007022857666,210.18533325195312,43.45965576171875
2057,218.0937957763672,47.314064025878906,179.40464782714844,46.10930633544922
2009,236.9312286376953,41.97268295288086,234.63906860351562,51.34360885620117
2007,102.94385528564453,62.68760299682617,126.90447998046875,39.72550964355469
2045,154.3182830810547,40.00631332397461,256.15435791015625,54.54259490966797
2023,163.9661102294922,47.47848892211914,195.27268981933594,44.83693313598633
2017,211.8642578125,45.3013801574707,124.46650695800781,97.30180358886719
2091,123.41004180908203,41.08763122558594,229.91407775878906,53.34834671020508
2080,124.67965698242188,72.99554443359375,141.70606994628906,44.27178955078125
2089,126.18618774414062,54.574886322021484,112.49437713623047,73.57405090332031
2001,207.54901123046875,54.01784896850586,184.0251922607422,52.225189208984375
2056,163.114501953125,47.00300979614258,188.17233276367188,41.22748565673828
2044,128.6455078125,59.37751388549805,239.01100158691406,42.03431701660156
2055,197.35757446289062,62.91721725463867,129.75466918945312,58.30974197387695
2014,212.7163543701172,55.012107849121094,214.59291076660156,59.253692626953125
2082,224.97503662109375,50.216896057128906,181.03134155273438,52.413692474365234
2036,116.15817260742188,24.022890090942383,198.7420654296875,45.77330780029297
2013,197.07742309570312,39.352394104003906,145.40756225585938,34.32252502441406
3600,119.9351806640625,60.223548889160156,230.93394470214844,54.05667495727539
3689,212.45150756835938,43.60478973388672,157.3878936767578,40.529083251953125
3614,200.06729125976562,47.929439544677734,106.81062316894531,40.02275085449219
3627,223.1864776611328,60.14490509033203,219.1639404296875,67.64125061035156
3602,206.06301879882812,59.548099517822266,190.89329528808594,57.852046966552734
3668,167.39605712890625,39.425575256347656,175.55780029296875,48.40061569213867
3634,201.22671508789062,61.51762771606445,178.73130798339844,42.49906921386719
3630,122.46916961669922,46.965789794921875,165.079833984375,46.21329116821289
3656,166.51217651367188,43.06496810913086,245.0540771484375,42.192352294921875
3644,84.27483367919922,43.238773345947266,187.27659606933594,42.60502243041992
3673,193.7461395263672,56.39876174926758,117.40048217773438,28.22755241394043
3695,136.09027099609375,28.910181045532227,155.72727966308594,47.32930374145508
3617,135.03189086914062,43.20096206665039,191.1704864501953,56.221900939941406
3609,211.9189453125,68.89276123046875,192.80006408691406,52.937095642089844
3667,136.7474822998047,43.13846206665039,222.17674255371094,46.16704559326172
3652,148.05575561523438,47.09566116333008,141.1408233642578,34.883766174316406
3637,223.9317169189453,69.26345825195312,241.73904418945312,67.12153625488281
3645,137.72560119628906,48.78081512451172,120.9217758178711,23.544815063476562
3623,118.75413513183594,47.5983772277832,105.50291442871094,39.61772155761719
3654,194.99853515625,45.13032913208008,115.0757827758789,64.78023529052734
3605,191.321533203125,52.709625244140625,160.28512573242188,42.14723205566406
3643,216.95413208007812,42.76110076904297,139.21160888671875,44.52545928955078
3671,183.55421447753906,43.6077880859375,112.38948059082031,43.26996612548828
3672,163.0354461669922,44.254146575927734,172.75489807128906,43.97945785522461
3698,128.5311737060547,40.47206497192383,231.90908813476562,49.97246551513672
3621,123.10205841064453,55.14765167236328,205.82313537597656,54.6940803527832
3608,141.13380432128906,55.83415985107422,108.9697265625,34.400875091552734
3650,104.84596252441406,31.323362350463867,224.9861602783203,51.179656982421875
3622,144.8551483154297,51.66252899169922,121.30590057373047,61.17658233642578
3635,204.59532165527344,33.30107498168945,121.45077514648438,38.96681594848633
3612,137.73419189453125,42.03623962402344,191.59506225585938,46.46550750732422
3683,119.76594543457031,75.59806823730469,134.62705993652344,76.69654846191406
3685,146.2517852783203,52.58837127685547,176.65283203125,44.51274490356445
3631,103.74298095703125,32.268226623535156,155.3703155517578,48.25580596923828
3679,189.3262481689453,58.70197677612305,144.00677490234375,30.792354583740234
3649,187.9313507080078,40.2557373046875,183.62973022460938,61.092552185058594
3619,189.22109985351562,58.17121887207031,176.98928833007812,47.25630187988281
3687,137.4834747314453,34.1087646484375,143.37969970703125,44.78963088989258
3611,117.29624938964844,72.02391052246094,151.7644805908203,62.17324447631836
3620,97.40283966064453,32.842308044433594,99.2749252319336,54.166141510009766
3690,124.27104187011719,40.20751953125,195.2771759033203,46.42434310913086
3684,185.57150268554688,50.76377487182617,180.58499145507812,45.277645111083984
3641,191.59608459472656,62.41415023803711,113.89053344726562,68.38409423828125
3674,184.82476806640625,56.83839797973633,185.65098571777344,60.91259002685547
3648,88.44239807128906,24.43702507019043,77.32009887695312,30.594385147094727
3618,197.921142578125,39.08658981323242,198.89505004882812,36.25739288330078
3677,170.76986694335938,36.7068977355957,159.7401123046875,40.860313415527344
3669,192.50938415527344,46.89548110961914,100.48869323730469,21.215484619140625
3625,187.61749267578125,65.15058898925781,85.3462142944336,32.96479034423828
3601,185.3630828857422,37.447265625,110.49376678466797,67.45897674560547
3604,114.98563385009766,26.76889419555664,192.0760040283203,33.04226303100586
3610,187.21038818359375,32.80039978027344,200.88583374023438,50.296504974365234
3629,202.76686096191406,43.43565368652344,193.01698303222656,60.94302749633789
3670,109.62682342529297,61.408077239990234,107.02935028076172,50.14323425292969
3616,223.3984832763672,39.369693756103516,114.84761810302734,75.33194732666016
3632,205.61276245117188,45.89080047607422,206.89649963378906,54.171478271484375
3661,131.62539672851562,45.49403381347656,121.40033721923828,27.282703399658203
3664,197.93887329101562,39.2299690246582,230.02297973632812,47.64930725097656
3653,183.05714416503906,59.772254943847656,121.89246368408203,29.48145294189453
3603,104.4184799194336,76.10610961914062,114.69664001464844,52.944847106933594
3640,145.56088256835938,51.51630401611328,140.54959106445312,35.4359130859375
3678,198.9789581298828,48.7862434387207,227.3395233154297,43.464691162109375
2328,167.49717712402344,50.70761489868164,186.4231719970703,38.141624450683594
2356,165.75497436523438,45.09097671508789,210.29539489746094,52.175968170166016
2311,240.81838989257812,47.487369537353516,227.62327575683594,63.52400207519531
2369,97.59071350097656,32.950069427490234,144.78184509277344,32.46455764770508
2318,231.9244384765625,41.998626708984375,196.60382080078125,42.460487365722656
2350,209.87710571289062,60.11368179321289,230.11497497558594,62.495601654052734
2338,176.58424377441406,40.79619598388672,137.0533447265625,53.96235275268555
2343,130.3914794921875,72.36697387695312,187.50234985351562,47.31466293334961
2317,198.75167846679688,70.13401794433594,156.0553436279297,27.9252986907959
2384,178.012939453125,52.074893951416016,113.87838745117188,34.90182876586914
2388,161.01243591308594,42.771759033203125,141.55157470703125,28.234872817993164
2374,113.60401916503906,70.80437469482422,137.01385498046875,45.57734680175781
2377,125.67234802246094,30.16298484802246,197.82119750976562,48.032047271728516
2363,193.64657592773438,55.81259536743164,115.62232971191406,44.374385833740234
2346,129.1201934814453,30.536865234375,197.5201416015625,50.60173034667969
2327,120.23851776123047,100.09171295166016,114.41690826416016,47.345497131347656
2332,100.24127960205078,46.83572769165039,123.81613159179688,27.810312271118164
2326,119.25560760498047,64.78153991699219,143.4058380126953,80.33834838867188
2361,109.45722198486328,25.629669189453125,177.8902587890625,31.01435089111328
2352,190.76632690429688,47.12228012084961,99.4503173828125,42.847923278808594
2337,128.93499755859375,35.013572692871094,140.1751708984375,44.9661750793457
2371,144.82273864746094,41.17667007446289,201.0051727294922,51.71196746826172
2378,123.7199935913086,25.877607345581055,98.9783935546875,59.91291809082031
2306,210.37831115722656,55.77879333496094,223.75048828125,68.53807830810547
2319,121.67243194580078,73.28211975097656,123.79927825927734,64.13412475585938
2320,122.26335144042969,53.725120544433594,161.97657775878906,48.036781311035156
2358,188.28518676757812,39.02565383911133,174.99827575683594,54.592098236083984
2345,206.91357421875,62.737022399902344,172.24603271484375,50.011756896972656
2381,103.21968841552734,53.02558135986328,204.91287231445312,56.277652740478516
2398,128.4894256591797,50.543025970458984,129.10130310058594,57.29786682128906
2375,175.0939483642578,66.88654327392578,188.4307098388672,42.805999755859375
2329,120.81082153320312,24.07552719116211,226.63687133789062,57.46733474731445
2360,189.9857635498047,45.658634185791016,120.25890350341797,48.852386474609375
2367,119.14450073242188,27.590015411376953,159.95672607421875,41.07263946533203
2348,125.61628723144531,23.844633102416992,170.427978515625,48.353111267089844
2315,236.36793518066406,44.863311767578125,162.048095703125,38.804443359375
2333,105.83833312988281,49.56657791137695,131.14492797851562,36.70456314086914
2310,136.63893127441406,39.741943359375,95.05240631103516,51.46109390258789
2312,105.6519775390625,35.96192932128906,164.28277587890625,57.13294219970703
2392,161.48922729492188,43.218406677246094,153.2921600341797,41.906314849853516
2396,207.091064453125,61.74237060546875,197.55796813964844,41.12947463989258
2394,110.26212310791016,45.47690963745117,123.06388854980469,47.796627044677734
2307,160.9216766357422,46.52473449707031,216.9320068359375,57.438629150390625
2390,253.00599670410156,51.092132568359375,230.61441040039062,63.2752799987793
2341,110.26033020019531,35.985355377197266,220.86898803710938,44.419795989990234
2359,116.28555297851562,62.42246627807617,226.9737548828125,49.16340255737305
3316,174.8174285888672,42.61104202270508,119.98694610595703,60.71600341796875
3323,201.67218017578125,57.16081619262695,239.41806030273438,53.21653366088867
3312,174.9722137451172,40.671485900878906,191.81137084960938,43.8546028137207
3305,185.43484497070312,44.09246063232422,103.24166870117188,52.5402946472168
3335,109.52312469482422,33.74140930175781,182.48794555664062,57.17457580566406
3385,154.29562377929688,49.361690521240234,105.38471984863281,71.94631958007812
3370,112.91974639892578,50.109519958496094,145.72508239746094,25.53297996520996
3366,172.06723022460938,49.973388671875,198.27735900878906,67.65660858154297
3329,178.70980834960938,45.39909362792969,171.03948974609375,41.88097381591797
3376,125.18940734863281,52.64936447143555,98.88432312011719,28.34259033203125
3396,163.28875732421875,37.42380905151367,243.99363708496094,55.17893600463867
3318,126.29035186767578,91.32199096679688,97.40376281738281,47.513427734375
3357,120.58024597167969,44.38179397583008,122.92032623291016,44.46211242675781
3350,109.31548309326172,73.19719696044922,118.79808044433594,42.058677673339844
3395,115.17650604248047,79.53064727783203,104.09571075439453,70.49712371826172
3356,231.27000427246094,65.97572326660156,121.1254653930664,75.09623718261719
3380,125.13655853271484,56.62070846557617,201.92845153808594,52.86009216308594
3308,218.56500244140625,84.18893432617188,217.02256774902344,59.220394134521484
3322,194.5972900390625,55.36977005004883,230.12403869628906,60.29240417480469
3321,124.24530792236328,30.316911697387695,141.3819580078125,24.773448944091797
3348,117.42646026611328,59.2272834777832,194.4934539794922,68.76470947265625
3390,166.63690185546875,40.54759979248047,183.52682495117188,30.566301345825195
3337,131.44554138183594,29.52503776550293,183.00537109375,50.36111068725586
3388,105.59868621826172,34.846858978271484,193.8116912841797,34.83096694946289
3341,187.249267578125,53.612125396728516,114.27263641357422,81.2968978881836
